Name,Team,KaD,MK,Opk,Clt_won,Bmb_act,Trading,Eff_flash,Utility,Map,Year,Map_Type,Event,Self,Teamplay,Support,Rating,Placement
NAF,Liquid,0.444,1,0,0,0.221,1,2.229,0.38,de_mirage,23-09-2018,BO1,FACEIT Major 2018,1.444,0.221,3.609,0.722,3-4th
Magisk,Astralis,1.917,5,1.714,0,0.105,1.2,1.502,0.44,de_mirage,23-09-2018,BO1,FACEIT Major 2018,6.917,1.819,3.142,1.075,1st
gla1ve,Astralis,0.867,1,1.5,0,0.221,2,2.863,0.52,de_mirage,23-09-2018,BO1,FACEIT Major 2018,1.867,1.721,5.383,0.953,1st
TACO,Liquid,0.556,3,0.333,0,0,1.8,0.894,0.27,de_mirage,23-09-2018,BO1,FACEIT Major 2018,3.556,0.333,2.964,0.836,3-4th
nitr0,Liquid,1.267,4,1.25,0,0,2,2.419,0.37,de_mirage,23-09-2018,BO1,FACEIT Major 2018,5.267,1.25,4.789,1.053,3-4th
device,Astralis,1.9,5,0.5,0,0.105,1.6,1.402,0.39,de_mirage,23-09-2018,BO1,FACEIT Major 2018,6.9,0.605,3.392,1.037,1st
Pimp,Liquid,0.444,1,0.5,0,0.105,1.4,0.855,0.21,de_mirage,26-01-2017,BO1,ELEAGUE Major 2017,1.444,0.605,2.465,0.655,9-12th
device,Astralis,5.333,9,1,0,0,4.6,0.841,0.28,de_mirage,26-01-2017,BO1,ELEAGUE Major 2017,14.333,1,5.721,1.323,1st
EliGE,Liquid,0.368,0,0.5,0,0.105,2.8,0.766,0.16,de_mirage,26-01-2017,BO1,ELEAGUE Major 2017,0.368,0.605,3.726,0.672,9-12th
jdm64,Liquid,0.438,0,0,0,0,1.2,2.061,0.29,de_mirage,26-01-2017,BO1,ELEAGUE Major 2017,0.438,0,3.551,0.601,9-12th
gla1ve,Astralis,1.667,2,1,0,0,2.2,2.199,0.4,de_mirage,26-01-2017,BO1,ELEAGUE Major 2017,3.667,1,4.799,0.976,1st
Kjaerbye,Astralis,3.714,7,2,0,0.221,3,2.832,0.3,de_mirage,26-01-2017,BO1,ELEAGUE Major 2017,10.714,2.221,6.132,1.28,1st
dupreeh,Astralis,2.857,4,2,0,0,0.4,1.387,0.24,de_mirage,26-01-2017,BO1,ELEAGUE Major 2017,6.857,2,2.027,1.037,1st
Hiko,Liquid,0.556,3,0,0,0.221,4.6,1.758,0.37,de_mirage,26-01-2017,BO1,ELEAGUE Major 2017,3.556,0.221,6.728,1.021,9-12th
Xyp9x,Astralis,1,0,1,0,0.221,1,0.292,0.29,de_mirage,26-01-2017,BO1,ELEAGUE Major 2017,1,1.221,1.582,0.58,1st
nitr0,Liquid,0.588,2,0.667,0,0.105,1.8,0.847,0.21,de_mirage,26-01-2017,BO1,ELEAGUE Major 2017,2.588,0.772,2.857,0.794,9-12th
KrizzeN,AVANGAR,0.682,3,0,0,0.221,1.8,2.67,0.59,de_overpass,21-02-2019,BO1,IEM Katowice 2019,3.682,0.221,5.06,0.952,9-12th
Jame,AVANGAR,1.75,1,1.5,1,0.105,2.8,2.169,0.57,de_overpass,21-02-2019,BO1,IEM Katowice 2019,2.75,2.605,5.539,1.037,9-12th
qikert,AVANGAR,1.429,9,2,0,0.105,2,2.015,0.57,de_overpass,21-02-2019,BO1,IEM Katowice 2019,10.429,2.105,4.585,1.233,9-12th
nitr0,Liquid,1.333,4,0.4,0,0,2.4,3.917,0.73,de_overpass,21-02-2019,BO1,IEM Katowice 2019,5.333,0.4,7.047,1.107,5-8th
buster,AVANGAR,0.842,4,0.5,0,0.649,4.6,1.217,0.2,de_overpass,21-02-2019,BO1,IEM Katowice 2019,4.842,1.149,6.017,1.079,9-12th
NAF,Liquid,1.588,7,0.5,0,0.35,1,2.986,0.63,de_overpass,21-02-2019,BO1,IEM Katowice 2019,8.588,0.85,4.616,1.148,5-8th
fitch,AVANGAR,0.682,2,0.333,0,0.35,2.8,2.313,0.47,de_overpass,21-02-2019,BO1,IEM Katowice 2019,2.682,0.683,5.583,0.952,9-12th
EliGE,Liquid,1.118,4,1.083,0,0.105,2.4,1.758,0.55,de_overpass,21-02-2019,BO1,IEM Katowice 2019,5.118,1.188,4.708,1.042,5-8th
Stewie2K,Liquid,1.526,6,0.5,0,0,5.2,3.433,0.73,de_overpass,21-02-2019,BO1,IEM Katowice 2019,7.526,0.5,9.363,1.24,5-8th
Twistzz,Liquid,2.333,5,1.667,1,1.718,6,3.449,0.65,de_overpass,21-02-2019,BO1,IEM Katowice 2019,7.333,4.385,10.099,1.339,5-8th
SANJI,AVANGAR,1.346,9,1.667,0,0.105,7.4,1.61,0.71,de_overpass,30-08-2019,BO1,StarLadder Major Berlin 2019,10.346,1.772,9.72,1.339,2nd
Stewie2K,Liquid,0.788,3,0.5,0,0.105,3.2,4.616,0.78,de_overpass,30-08-2019,BO1,StarLadder Major Berlin 2019,3.788,0.605,8.596,1.114,5-8th
qikert,AVANGAR,1.029,9,0.7,0,0.105,5.6,3.599,0.82,de_overpass,30-08-2019,BO1,StarLadder Major Berlin 2019,10.029,0.805,10.019,1.319,2nd
buster,AVANGAR,1.481,8,1.6,0,0.492,6.6,2.857,0.68,de_overpass,30-08-2019,BO1,StarLadder Major Berlin 2019,9.481,2.092,10.137,1.337,2nd
Jame,AVANGAR,1.524,8,1.5,0,1.014,4.2,4.746,0.71,de_overpass,30-08-2019,BO1,StarLadder Major Berlin 2019,9.524,2.514,9.656,1.336,2nd
AdreN,AVANGAR,1.167,5,0.4,0,0.221,2.6,2.374,0.94,de_overpass,30-08-2019,BO1,StarLadder Major Berlin 2019,6.167,0.621,5.914,1.104,2nd
nitr0,Liquid,1.407,6,1,0,1.014,6.4,8.484,0.93,de_overpass,30-08-2019,BO1,StarLadder Major Berlin 2019,7.407,2.014,15.814,1.402,5-8th
Twistzz,Liquid,1.038,3,1.5,0,0.492,6.6,3.805,0.86,de_overpass,30-08-2019,BO1,StarLadder Major Berlin 2019,4.038,1.992,11.265,1.238,5-8th
EliGE,Liquid,1.231,8,0.875,1,0,6.8,5.147,0.84,de_overpass,30-08-2019,BO1,StarLadder Major Berlin 2019,9.231,1.875,12.787,1.378,5-8th
NAF,Liquid,1.281,8,1.333,1,0.221,4.6,3.229,0.9,de_overpass,30-08-2019,BO1,StarLadder Major Berlin 2019,9.281,2.554,8.729,1.313,5-8th
EliGE,Liquid,1.733,7,1.571,0,0.221,3.8,0.882,0.43,de_mirage,29-08-2019,BO1,StarLadder Major Berlin 2019,8.733,1.792,5.112,1.194,5-8th
Stewie2K,Liquid,1.25,3,1.5,0,0.105,2.8,1.182,0.56,de_mirage,29-08-2019,BO1,StarLadder Major Berlin 2019,4.25,1.605,4.542,1.017,5-8th
ottoNd,CR4ZY,0.882,4,0.75,1,0.221,1.8,2.03,0.25,de_mirage,29-08-2019,BO1,StarLadder Major Berlin 2019,4.882,1.971,4.08,1.039,9-12th
NAF,Liquid,2.25,6,1.6,0,0.221,1.4,2.431,0.49,de_mirage,29-08-2019,BO1,StarLadder Major Berlin 2019,8.25,1.821,4.321,1.158,5-8th
nexa,CR4ZY,1.286,5,1,0,0,5.6,2.081,0.35,de_mirage,29-08-2019,BO1,StarLadder Major Berlin 2019,6.286,1,8.031,1.185,9-12th
nitr0,Liquid,1.267,3,1.333,0,0.649,3.6,2.318,0.66,de_mirage,29-08-2019,BO1,StarLadder Major Berlin 2019,4.267,1.982,6.578,1.108,5-8th
EspiranTo,CR4ZY,1.045,2,0.5,0,0,2.8,0.717,0.23,de_mirage,29-08-2019,BO1,StarLadder Major Berlin 2019,3.045,0.5,3.747,0.863,9-12th
Twistzz,Liquid,2,7,0.5,0,0.221,5.6,4.263,0.64,de_mirage,29-08-2019,BO1,StarLadder Major Berlin 2019,9,0.721,10.503,1.306,5-8th
huNter-,CR4ZY,0.882,4,0.429,0,0,3.4,1.358,0.29,de_mirage,29-08-2019,BO1,StarLadder Major Berlin 2019,4.882,0.429,5.048,1.015,9-12th
LETN1,CR4ZY,0.588,2,1,0,0.35,1.2,1.864,0.42,de_mirage,29-08-2019,BO1,StarLadder Major Berlin 2019,2.588,1.35,3.484,0.871,9-12th
Grim,Liquid,1.714,7,1.25,0,0.105,1.8,1.688,0.52,de_dust2,31-10-2021,BO1,PGL Major Stockholm 2021,8.714,1.355,4.008,1.149,13-16th
dycha,ENCE,0.667,1,0.8,0,0,1.2,2.437,0.33,de_dust2,31-10-2021,BO1,PGL Major Stockholm 2021,1.667,0.8,3.967,0.808,13-16th
Stewie2K,Liquid,2.214,7,2,2,0.492,4,2.799,0.57,de_dust2,31-10-2021,BO1,PGL Major Stockholm 2021,9.214,4.492,7.369,1.324,13-16th
hades,ENCE,1.067,4,0.333,0,0,1.6,1.72,0.3,de_dust2,31-10-2021,BO1,PGL Major Stockholm 2021,5.067,0.333,3.62,0.955,13-16th
NAF,Liquid,2.083,6,0,0,0.35,3.8,2.98,0.51,de_dust2,31-10-2021,BO1,PGL Major Stockholm 2021,8.083,0.35,7.29,1.197,13-16th
EliGE,Liquid,1.143,2,0.5,0,0.105,1.4,2.801,0.54,de_dust2,31-10-2021,BO1,PGL Major Stockholm 2021,3.143,0.605,4.741,0.929,13-16th
Spinx,ENCE,0.95,3,0.5,0,0.221,3.4,1.79,0.34,de_dust2,31-10-2021,BO1,PGL Major Stockholm 2021,3.95,0.721,5.53,1.009,13-16th
doto,ENCE,1.769,4,1,0,0.221,3.6,3.607,0.46,de_dust2,31-10-2021,BO1,PGL Major Stockholm 2021,5.769,1.221,7.667,1.166,13-16th
Snappi,ENCE,0.95,4,0.667,0,0.105,2.6,2.608,0.41,de_dust2,31-10-2021,BO1,PGL Major Stockholm 2021,4.95,0.772,5.618,1.055,13-16th
FalleN,Liquid,1.5,3,1.167,0,0.35,2.6,4.466,0.62,de_dust2,31-10-2021,BO1,PGL Major Stockholm 2021,4.5,1.517,7.686,1.137,13-16th
Aerial,ENCE,1.062,3,0.5,0,0.105,2,1.737,0.39,de_mirage,01-03-2019,BO1,IEM Katowice 2019,4.062,0.605,4.127,0.944,2nd
EliGE,Liquid,0.85,2,1.25,0,0.105,2.6,2.392,0.41,de_mirage,01-03-2019,BO1,IEM Katowice 2019,2.85,1.355,5.402,0.983,5-8th
Stewie2K,Liquid,1,5,0.583,0,0.221,0.8,1.235,0.49,de_mirage,01-03-2019,BO1,IEM Katowice 2019,6,0.804,2.525,0.97,5-8th
sergej,ENCE,1.688,4,2,0,0.105,2,1.651,0.48,de_mirage,01-03-2019,BO1,IEM Katowice 2019,5.688,2.105,4.131,1.076,2nd
NAF,Liquid,0.889,3,0,1,0.105,1,2.515,0.53,de_mirage,01-03-2019,BO1,IEM Katowice 2019,3.889,1.105,4.045,0.956,5-8th
nitr0,Liquid,1.133,3,0.833,0,0.221,4.2,3.077,0.54,de_mirage,01-03-2019,BO1,IEM Katowice 2019,4.133,1.054,7.817,1.114,5-8th
allu,ENCE,1.7,3,1.333,0,0.105,1.8,3.103,0.44,de_mirage,01-03-2019,BO1,IEM Katowice 2019,4.7,1.438,5.343,1.06,2nd
Aleksib,ENCE,1.615,4,1.25,0,1.014,2.4,2.354,0.64,de_mirage,01-03-2019,BO1,IEM Katowice 2019,5.615,2.264,5.394,1.123,2nd
xseveN,ENCE,1.5,6,1.75,0,0,3.2,1.705,0.67,de_mirage,01-03-2019,BO1,IEM Katowice 2019,7.5,1.75,5.575,1.171,2nd
Twistzz,Liquid,0.611,3,0.5,0,0,1,3.06,0.45,de_mirage,01-03-2019,BO1,IEM Katowice 2019,3.611,0.5,4.51,0.936,5-8th
xseveN,ENCE,1.421,6,1,0,0.35,5.4,1.962,0.78,de_inferno,01-03-2019,BO1,IEM Katowice 2019,7.421,1.35,8.142,1.228,2nd
EliGE,Liquid,1.241,9,0.905,0,0.105,5.6,0.946,0.66,de_inferno,01-03-2019,BO1,IEM Katowice 2019,10.241,1.01,7.206,1.266,5-8th
allu,ENCE,1.944,11,1.167,0,0,5.4,2.22,0.69,de_inferno,01-03-2019,BO1,IEM Katowice 2019,12.944,1.167,8.31,1.351,2nd
NAF,Liquid,0.609,3,0.5,0,0.649,2.6,3.601,0.83,de_inferno,01-03-2019,BO1,IEM Katowice 2019,3.609,1.149,7.031,1.071,5-8th
Stewie2K,Liquid,1.231,5,0.933,0,0.221,2.6,5.181,0.97,de_inferno,01-03-2019,BO1,IEM Katowice 2019,6.231,1.154,8.751,1.208,5-8th
sergej,ENCE,1.192,3,1.5,0,0.105,6.6,3.076,0.73,de_inferno,01-03-2019,BO1,IEM Katowice 2019,4.192,1.605,10.406,1.21,2nd
nitr0,Liquid,0.609,2,0.667,1,0.221,3.6,3.661,0.74,de_inferno,01-03-2019,BO1,IEM Katowice 2019,2.609,1.888,8.001,1.097,5-8th
Aerial,ENCE,0.846,3,1.333,0,0.221,3.2,0.938,0.65,de_inferno,01-03-2019,BO1,IEM Katowice 2019,3.846,1.554,4.788,1.008,2nd
Aleksib,ENCE,1.579,7,1.25,0,2.32,7,4.724,0.97,de_inferno,01-03-2019,BO1,IEM Katowice 2019,8.579,3.57,12.694,1.395,2nd
Twistzz,Liquid,1.333,8,0,2,0.649,9,4.014,0.72,de_inferno,01-03-2019,BO1,IEM Katowice 2019,9.333,2.649,13.734,1.41,5-8th
Forester,Entropiq,1.294,6,1.25,0,0.35,4.6,2.062,0.56,de_vertigo,31-10-2021,BO1,PGL Major Stockholm 2021,7.294,1.6,7.222,1.207,9-12th
Grim,Liquid,0.632,2,0.7,0,0.105,1.4,3.057,0.45,de_vertigo,31-10-2021,BO1,PGL Major Stockholm 2021,2.632,0.805,4.907,0.921,13-16th
Stewie2K,Liquid,1.294,3,0.833,0,0.105,2,1.889,0.46,de_vertigo,31-10-2021,BO1,PGL Major Stockholm 2021,4.294,0.938,4.349,0.981,13-16th
NAF,Liquid,1.765,5,1,0,0.221,4.4,2.818,0.54,de_vertigo,31-10-2021,BO1,PGL Major Stockholm 2021,6.765,1.221,7.758,1.197,13-16th
EliGE,Liquid,1.167,4,1.333,0,0.105,1.2,1.892,0.49,de_vertigo,31-10-2021,BO1,PGL Major Stockholm 2021,5.167,1.438,3.582,1.008,13-16th
FalleN,Liquid,1.278,1,0.5,0,0.221,5.8,5.039,0.47,de_vertigo,31-10-2021,BO1,PGL Major Stockholm 2021,2.278,0.721,11.309,1.156,13-16th
Krad,Entropiq,1.294,6,1.75,0,0,0.2,1.468,0.49,de_vertigo,31-10-2021,BO1,PGL Major Stockholm 2021,7.294,1.75,2.158,1.049,9-12th
Lack1,Entropiq,1.786,6,1.4,0,0.492,3.8,0.546,0.59,de_vertigo,31-10-2021,BO1,PGL Major Stockholm 2021,7.786,1.892,4.936,1.165,9-12th
NickelBack,Entropiq,1,2,0.333,0,0.492,4.8,2.99,0.57,de_vertigo,31-10-2021,BO1,PGL Major Stockholm 2021,3,0.825,8.36,1.086,9-12th
El1an,Entropiq,1.562,4,1.167,1,0.221,3.8,1.108,0.37,de_vertigo,31-10-2021,BO1,PGL Major Stockholm 2021,5.562,2.388,5.278,1.121,9-12th
nitr0,Liquid,0.718,5,0.694,1,0.221,4,4.105,0.96,de_cache,23-01-2017,BO1,ELEAGUE Major 2017,5.718,1.915,9.065,1.223,9-12th
kennyS,Envy,1.323,10,1.25,0,0.105,9.6,7.234,0.86,de_cache,23-01-2017,BO1,ELEAGUE Major 2017,11.323,1.355,17.694,1.482,9-12th
jdm64,Liquid,0.824,6,0.4,1,0.105,5.4,6.166,0.61,de_cache,23-01-2017,BO1,ELEAGUE Major 2017,6.824,1.505,12.176,1.312,9-12th
NBK-,Envy,1.581,10,1.25,0,1.46,8,4.362,0.77,de_cache,23-01-2017,BO1,ELEAGUE Major 2017,11.581,2.71,13.132,1.438,9-12th
EliGE,Liquid,1.697,15,1.095,2,0.822,8.4,2.751,0.92,de_cache,23-01-2017,BO1,ELEAGUE Major 2017,16.697,3.917,12.071,1.514,9-12th
apEX,Envy,1.517,8,1.238,1,0.221,5,4.03,0.79,de_cache,23-01-2017,BO1,ELEAGUE Major 2017,9.517,2.459,9.82,1.338,9-12th
Pimp,Liquid,1.219,8,2,0,0.492,11,7.636,1.01,de_cache,23-01-2017,BO1,ELEAGUE Major 2017,9.219,2.492,19.646,1.496,9-12th
SIXER,Envy,1.086,6,1.321,1,0.492,6.2,3.758,0.99,de_cache,23-01-2017,BO1,ELEAGUE Major 2017,7.086,2.813,10.948,1.319,9-12th
Hiko,Liquid,1.059,4,0.833,0,0.35,6.4,3.487,0.85,de_cache,23-01-2017,BO1,ELEAGUE Major 2017,5.059,1.183,10.737,1.23,9-12th
Happy,Envy,0.875,4,0.333,1,0.105,4,4.596,0.94,de_cache,23-01-2017,BO1,ELEAGUE Major 2017,4.875,1.438,9.536,1.2,9-12th
EliGE,Liquid,0.967,8,0.583,0,0.35,4.8,0.675,0.53,de_nuke,25-01-2017,BO1,ELEAGUE Major 2017,8.967,0.933,6.005,1.202,9-12th
nitr0,Liquid,1.033,6,0.429,0,0.492,6.6,2.153,0.74,de_nuke,25-01-2017,BO1,ELEAGUE Major 2017,7.033,0.921,9.493,1.242,9-12th
Pimp,Liquid,1.138,5,0.625,0,0.221,4.8,2.812,0.66,de_nuke,25-01-2017,BO1,ELEAGUE Major 2017,6.138,0.846,8.272,1.183,9-12th
kioShiMa,FaZe,1.167,4,1.75,0,0.492,2.8,1.828,0.75,de_nuke,25-01-2017,BO1,ELEAGUE Major 2017,5.167,2.242,5.378,1.107,5-8th
aizy,FaZe,1.739,12,1,0,0.35,6,4.164,0.83,de_nuke,25-01-2017,BO1,ELEAGUE Major 2017,13.739,1.35,10.994,1.416,5-8th
allu,FaZe,1.5,6,1,1,0.221,5.6,2.679,0.56,de_nuke,25-01-2017,BO1,ELEAGUE Major 2017,7.5,2.221,8.839,1.269,5-8th
rain,FaZe,1.5,8,0.5,0,0.221,4.6,2.362,0.63,de_nuke,25-01-2017,BO1,ELEAGUE Major 2017,9.5,0.721,7.592,1.251,5-8th
karrigan,FaZe,0.897,4,0.333,0,0.492,2.6,2.67,1,de_nuke,25-01-2017,BO1,ELEAGUE Major 2017,4.897,0.825,6.27,1.079,5-8th
Hiko,Liquid,0.833,4,0.5,0,0,2.6,0.403,0.62,de_nuke,25-01-2017,BO1,ELEAGUE Major 2017,4.833,0.5,3.623,0.952,9-12th
jdm64,Liquid,1.231,6,1.667,0,0.649,4.6,1.924,0.39,de_nuke,25-01-2017,BO1,ELEAGUE Major 2017,7.231,2.316,6.914,1.216,9-12th
KSCERATO,FURIA,2.143,8,0.917,0,0.105,2.8,2.634,0.64,de_inferno,31-10-2021,BO1,PGL Major Stockholm 2021,10.143,1.022,6.074,1.237,5-8th
VINI,FURIA,1.917,5,0.75,0,0.35,3,2.094,0.54,de_inferno,31-10-2021,BO1,PGL Major Stockholm 2021,6.917,1.1,5.634,1.135,5-8th
Grim,Liquid,0.722,3,1,1,0.221,2.6,1.685,0.54,de_inferno,31-10-2021,BO1,PGL Major Stockholm 2021,3.722,2.221,4.825,1.032,13-16th
drop,FURIA,1.312,2,0.5,0,0.221,3.4,2.387,0.54,de_inferno,31-10-2021,BO1,PGL Major Stockholm 2021,3.312,0.721,6.327,1.015,5-8th
yuurih,FURIA,2,4,1,0,0.221,3.6,2.366,0.59,de_inferno,31-10-2021,BO1,PGL Major Stockholm 2021,6,1.221,6.556,1.139,5-8th
arT,FURIA,1.375,4,0,0,0.822,3.2,2.303,0.64,de_inferno,31-10-2021,BO1,PGL Major Stockholm 2021,5.375,0.822,6.143,1.091,5-8th
EliGE,Liquid,1.444,6,1.5,0,0.221,6.4,2.677,0.63,de_inferno,31-10-2021,BO1,PGL Major Stockholm 2021,7.444,1.721,9.707,1.276,13-16th
FalleN,Liquid,1.222,5,0,1,1.014,4.8,4.614,0.67,de_inferno,31-10-2021,BO1,PGL Major Stockholm 2021,6.222,2.014,10.084,1.263,13-16th
Stewie2K,Liquid,0.652,2,0.486,0,0,4.2,2.234,0.65,de_inferno,31-10-2021,BO1,PGL Major Stockholm 2021,2.652,0.486,7.084,1.01,13-16th
NAF,Liquid,1.222,4,0,0,0.221,4,4.433,0.66,de_inferno,31-10-2021,BO1,PGL Major Stockholm 2021,5.222,0.221,9.093,1.162,13-16th
NAF,Liquid,1.3,5,0.867,0,0.221,1.6,2.698,0.45,de_mirage,22-09-2018,BO1,FACEIT Major 2018,6.3,1.088,4.748,1.084,3-4th
EliGE,Liquid,2,8,1,0,0.492,5.8,1.846,0.49,de_mirage,22-09-2018,BO1,FACEIT Major 2018,10,1.492,8.136,1.293,3-4th
DeadFox,HellRaisers,0.95,3,1,0,0.221,3.8,1.145,0.34,de_mirage,22-09-2018,BO1,FACEIT Major 2018,3.95,1.221,5.285,1.019,5-8th
woxic,HellRaisers,1.444,6,1.167,0,0.822,1.2,2.313,0.36,de_mirage,22-09-2018,BO1,FACEIT Major 2018,7.444,1.989,3.873,1.124,5-8th
nitr0,Liquid,1.462,4,0.833,0,0.35,1,2.184,0.61,de_mirage,22-09-2018,BO1,FACEIT Major 2018,5.462,1.183,3.794,1.019,3-4th
ANGE1,HellRaisers,0.708,3,0.6,0,0,0.6,2.392,0.35,de_mirage,22-09-2018,BO1,FACEIT Major 2018,3.708,0.6,3.342,0.884,5-8th
ISSAA,HellRaisers,0.524,1,1,0,0,1.8,0.751,0.3,de_mirage,22-09-2018,BO1,FACEIT Major 2018,1.524,1,2.851,0.73,5-8th
TACO,Liquid,1.294,4,1.5,0,0.35,3,0.902,0.46,de_mirage,22-09-2018,BO1,FACEIT Major 2018,5.294,1.85,4.362,1.061,3-4th
bondik,HellRaisers,1.294,3,1.5,0,0,2,1.802,0.36,de_mirage,22-09-2018,BO1,FACEIT Major 2018,4.294,1.5,4.162,0.998,5-8th
Twistzz,Liquid,1.6,5,1,0,0.105,2.2,2.781,0.58,de_mirage,22-09-2018,BO1,FACEIT Major 2018,6.6,1.105,5.561,1.123,3-4th
TACO,Liquid,0.75,1,1.167,0,0.221,1.4,1.449,0.49,de_dust2,22-09-2018,BO1,FACEIT Major 2018,1.75,1.388,3.339,0.811,3-4th
woxic,HellRaisers,2.083,8,0.667,3,0.492,3,4.546,0.42,de_dust2,22-09-2018,BO1,FACEIT Major 2018,10.083,4.159,7.966,1.347,5-8th
DeadFox,HellRaisers,1.571,3,2,0,0.221,2.8,3.48,0.43,de_dust2,22-09-2018,BO1,FACEIT Major 2018,4.571,2.221,6.71,1.13,5-8th
NAF,Liquid,1.929,6,1,1,0.221,5.4,5.409,0.51,de_dust2,22-09-2018,BO1,FACEIT Major 2018,7.929,2.221,11.319,1.332,3-4th
ISSAA,HellRaisers,1,4,0.5,0,0,2.4,3.561,0.42,de_dust2,22-09-2018,BO1,FACEIT Major 2018,5,0.5,6.381,1.075,5-8th
EliGE,Liquid,0.7,3,1,0,0.105,2.2,1.614,0.38,de_dust2,22-09-2018,BO1,FACEIT Major 2018,3.7,1.105,4.194,0.954,3-4th
ANGE1,HellRaisers,1.111,3,0.762,0,0.105,1.4,2.938,0.45,de_dust2,22-09-2018,BO1,FACEIT Major 2018,4.111,0.867,4.788,0.99,5-8th
nitr0,Liquid,0.857,5,0.583,0,0.221,4.8,3.864,0.56,de_dust2,22-09-2018,BO1,FACEIT Major 2018,5.857,0.804,9.224,1.201,3-4th
Twistzz,Liquid,0.714,3,1,0,0.105,1.2,3.205,0.51,de_dust2,22-09-2018,BO1,FACEIT Major 2018,3.714,1.105,4.915,0.988,3-4th
bondik,HellRaisers,2,6,1.5,0,0.35,5.4,0.856,0.44,de_dust2,22-09-2018,BO1,FACEIT Major 2018,8,1.85,6.696,1.219,5-8th
DeadFox,HellRaisers,0.9,3,1.214,0,0,2.4,0.19,0.23,de_cache,22-09-2018,BO1,FACEIT Major 2018,3.9,1.214,2.82,0.899,5-8th
EliGE,Liquid,1.929,5,0.2,0,0.105,2.2,1.253,0.43,de_cache,22-09-2018,BO1,FACEIT Major 2018,6.929,0.305,3.883,1.046,3-4th
ISSAA,HellRaisers,0.889,2,0.5,0,0,2.4,2.476,0.3,de_cache,22-09-2018,BO1,FACEIT Major 2018,2.889,0.5,5.176,0.933,5-8th
nitr0,Liquid,1.769,5,1,1,0.649,1.8,4.054,0.48,de_cache,22-09-2018,BO1,FACEIT Major 2018,6.769,2.649,6.334,1.197,3-4th
ANGE1,HellRaisers,0.75,1,0.733,0,0,3,1.31,0.33,de_cache,22-09-2018,BO1,FACEIT Major 2018,1.75,0.733,4.64,0.853,5-8th
NAF,Liquid,1.857,7,1.5,0,0.221,3,3.57,0.6,de_cache,22-09-2018,BO1,FACEIT Major 2018,8.857,1.721,7.17,1.249,3-4th
Twistzz,Liquid,1.917,6,1,0,0.105,7,1.659,0.68,de_cache,22-09-2018,BO1,FACEIT Major 2018,7.917,1.105,9.339,1.264,3-4th
woxic,HellRaisers,1.353,3,1,0,0,2.4,1.483,0.28,de_cache,22-09-2018,BO1,FACEIT Major 2018,4.353,1,4.163,0.978,5-8th
TACO,Liquid,0.667,1,0.286,0,0.105,1.4,0.347,0.39,de_cache,22-09-2018,BO1,FACEIT Major 2018,1.667,0.391,2.137,0.623,3-4th
bondik,HellRaisers,0.737,4,0.5,0,0.35,3.4,2.634,0.39,de_cache,22-09-2018,BO1,FACEIT Major 2018,4.737,0.85,6.424,1.08,5-8th
chrisJ,MOUZ,0.92,4,0.333,0,0.35,3.2,2.13,0.58,de_mirage,02-09-2019,BO1,StarLadder Major Berlin 2019,4.92,0.683,5.91,1.061,9-12th
woxic,MOUZ,1.44,9,1.8,0,0.492,5.8,4.08,0.63,de_mirage,02-09-2019,BO1,StarLadder Major Berlin 2019,10.44,2.292,10.51,1.366,9-12th
Stewie2K,Liquid,1.5,7,0.821,0,0.105,5.6,3.877,0.8,de_mirage,02-09-2019,BO1,StarLadder Major Berlin 2019,8.5,0.926,10.277,1.295,5-8th
nitr0,Liquid,0.87,4,0.333,0,0.822,3,4.038,0.79,de_mirage,02-09-2019,BO1,StarLadder Major Berlin 2019,4.87,1.155,7.828,1.142,5-8th
ropz,MOUZ,0.92,3,1.167,0,0.105,3.6,1.645,0.42,de_mirage,02-09-2019,BO1,StarLadder Major Berlin 2019,3.92,1.272,5.665,1.036,9-12th
frozen,MOUZ,0.792,4,0.5,0,0.35,1.8,3.323,0.67,de_mirage,02-09-2019,BO1,StarLadder Major Berlin 2019,4.792,0.85,5.793,1.058,9-12th
karrigan,MOUZ,1.231,5,1.083,0,0.105,4.4,4.405,0.89,de_mirage,02-09-2019,BO1,StarLadder Major Berlin 2019,6.231,1.188,9.695,1.233,9-12th
EliGE,Liquid,1.333,6,1.233,0,0,3.8,2.288,0.68,de_mirage,02-09-2019,BO1,StarLadder Major Berlin 2019,7.333,1.233,6.768,1.186,5-8th
NAF,Liquid,1.8,8,1.167,1,0.35,3.8,4.296,0.89,de_mirage,02-09-2019,BO1,StarLadder Major Berlin 2019,9.8,2.517,8.986,1.328,5-8th
Twistzz,Liquid,1.409,5,0.25,1,0.35,2,4.84,0.79,de_mirage,02-09-2019,BO1,StarLadder Major Berlin 2019,6.409,1.6,7.63,1.194,5-8th
EliGE,Liquid,1.379,8,1.571,2,0.105,8,4.482,0.88,de_dust2,02-09-2019,BO1,StarLadder Major Berlin 2019,9.379,3.676,13.362,1.422,5-8th
frozen,MOUZ,1.846,11,0.4,2,0.492,11.4,4.979,0.9,de_dust2,02-09-2019,BO1,StarLadder Major Berlin 2019,12.846,2.892,17.279,1.519,9-12th
ropz,MOUZ,1.111,5,0.45,0,0.221,4,3.509,0.7,de_dust2,02-09-2019,BO1,StarLadder Major Berlin 2019,6.111,0.671,8.209,1.176,9-12th
